-0.000000 -0.831470 -0.923880 -0.195090 0.707107 0.980785 0.382683 -0.555570 -1.000000 -0.555570 0.382683 0.980785 0.707107 -0.195090 -0.923880 -0.831470 -0.000000 0.831470 0.923880 0.195090 -0.707107 -0.980785 -0.382683 0.555570 1.000000 0.555570 -0.382683 -0.980785 -0.707107 0.195090 0.923880 0.831470 0.000000 -0.831470 -0.923880 -0.195090 0.707107 0.980785 0.382683 -0.555570 -1.000000 -0.555570 0.382683 0.980785 0.707107 -0.195090 -0.923880 -0.831470 -0.000000 0.831470 0.923880 0.195090 -0.707107 -0.980785 -0.382683 0.555570 1.000000 0.555570 -0.382683 -0.980785 -0.707107 0.195090 0.923880 0.831470 0.000000 -0.831470 -0.923880 -0.195090 0.707107 0.980785 0.382683 -0.555570 -1.000000 -0.555570 0.382683 0.980785 0.707107 -0.195090 -0.923880 -0.831470 0.000000 0.831470 0.923880 0.195090 -0.707107 -0.980785 -0.382683 0.555570 1.000000 0.555570 -0.382683 -0.980785 -0.707107 0.195090 0.923880 0.831470 -0.000000 -0.831470 -0.923880 -0.195090 0.707107 0.980785 0.382683 -0.555570 -1.000000 -0.555570 0.382683 0.980785 0.707107 -0.195090 -0.923880 -0.831470 0.000000 0.831470 0.923880 0.195090 -0.707107 -0.980785 -0.382683 0.555570 1.000000 0.555570 -0.382683 -0.980785 -0.707107 0.195090 0.923880 0.831470 
-0.146730 -0.978200 -1.070610 -0.341821 0.560376 0.834055 0.235953 -0.702301 -1.146730 -0.702301 0.235953 0.834055 0.560376 -0.341821 -1.070610 -0.978200 -0.146730 0.684739 0.777149 0.048360 -0.853837 -1.127516 -0.529414 0.408840 0.853270 0.408840 -0.529414 -1.127516 -0.853837 0.048360 0.777149 0.684739 -0.146730 -0.978200 -1.070610 -0.341821 0.560376 0.834055 0.235953 -0.702301 -1.146730 -0.702301 0.235953 0.834055 0.560376 -0.341821 -1.070610 -0.978200 -0.146730 0.684739 0.777149 0.048360 -0.853837 -1.127516 -0.529414 0.408840 0.853270 0.408840 -0.529414 -1.127516 -0.853837 0.048360 0.777149 0.684739 -0.146730 -0.978200 -1.070610 -0.341821 0.560376 0.834055 0.235953 -0.702301 -1.146730 -0.702301 0.235953 0.834055 0.560376 -0.341821 -1.070610 -0.978200 -0.146730 0.684739 0.777149 0.048360 -0.853837 -1.127516 -0.529414 0.408840 0.853270 0.408840 -0.529414 -1.127516 -0.853837 0.048360 0.777149 0.684739 -0.146730 -0.978200 -1.070610 -0.341821 0.560376 0.834055 0.235953 -0.702301 -1.146730 -0.702301 0.235953 0.834055 0.560376 -0.341821 -1.070610 -0.978200 -0.146730 0.684739 0.777149 0.048360 -0.853837 -1.127516 -0.529414 0.408840 0.853270 0.408840 -0.529414 -1.127516 -0.853837 0.048360 0.777149 0.684739 
-0.290285 -1.121754 -1.214164 -0.485375 0.416822 0.690501 0.092399 -0.845855 -1.290285 -0.845855 0.092399 0.690501 0.416822 -0.485375 -1.214164 -1.121754 -0.290285 0.541185 0.633595 -0.095194 -0.997391 -1.271070 -0.672968 0.265286 0.709715 0.265286 -0.672968 -1.271070 -0.997391 -0.095194 0.633595 0.541185 -0.290285 -1.121754 -1.214164 -0.485375 0.416822 0.690501 0.092399 -0.845855 -1.290285 -0.845855 0.092399 0.690501 0.416822 -0.485375 -1.214164 -1.121754 -0.290285 0.541185 0.633595 -0.095194 -0.997391 -1.271070 -0.672968 0.265286 0.709715 0.265286 -0.672968 -1.271070 -0.997391 -0.095194 0.633595 0.541185 -0.290285 -1.121754 -1.214164 -0.485375 0.416822 0.690501 0.092399 -0.845855 -1.290285 -0.845855 0.092399 0.690501 0.416822 -0.485375 -1.214164 -1.121754 -0.290285 0.541185 0.633595 -0.095194 -0.997391 -1.271070 -0.672968 0.265286 0.709715 0.265286 -0.672968 -1.271070 -0.997391 -0.095194 0.633595 0.541185 -0.290285 -1.121754 -1.214164 -0.485375 0.416822 0.690501 0.092399 -0.845855 -1.290285 -0.845855 0.092399 0.690501 0.416822 -0.485375 -1.214164 -1.121754 -0.290285 0.541185 0.633595 -0.095194 -0.997391 -1.271070 -0.672968 0.265286 0.709715 0.265286 -0.672968 -1.271070 -0.997391 -0.095194 0.633595 0.541185 
-0.427555 -1.259025 -1.351435 -0.622645 0.279552 0.553230 -0.044872 -0.983125 -1.427555 -0.983125 -0.044872 0.553230 0.279552 -0.622645 -1.351435 -1.259025 -0.427555 0.403915 0.496324 -0.232465 -1.134662 -1.408340 -0.810239 0.128015 0.572445 0.128015 -0.810239 -1.408340 -1.134662 -0.232465 0.496324 0.403915 -0.427555 -1.259025 -1.351435 -0.622645 0.279552 0.553230 -0.044872 -0.983125 -1.427555 -0.983125 -0.044872 0.553230 0.279552 -0.622645 -1.351435 -1.259025 -0.427555 0.403915 0.496324 -0.232465 -1.134662 -1.408340 -0.810239 0.128015 0.572445 0.128015 -0.810239 -1.408340 -1.134662 -0.232465 0.496324 0.403915 -0.427555 -1.259025 -1.351435 -0.622645 0.279552 0.553230 -0.044872 -0.983125 -1.427555 -0.983125 -0.044872 0.553230 0.279552 -0.622645 -1.351435 -1.259025 -0.427555 0.403915 0.496324 -0.232465 -1.134662 -1.408340 -0.810239 0.128015 0.572445 0.128015 -0.810239 -1.408340 -1.134662 -0.232465 0.496324 0.403915 -0.427555 -1.259025 -1.351435 -0.622645 0.279552 0.553230 -0.044872 -0.983125 -1.427555 -0.983125 -0.044872 0.553230 0.279552 -0.622645 -1.351435 -1.259025 -0.427555 0.403915 0.496324 -0.232465 -1.134662 -1.408340 -0.810239 0.128015 0.572445 0.128015 -0.810239 -1.408340 -1.134662 -0.232465 0.496324 0.403915 
-0.555570 -1.387040 -1.479450 -0.750661 0.151537 0.425215 -0.172887 -1.111140 -1.555570 -1.111140 -0.172887 0.425215 0.151537 -0.750661 -1.479450 -1.387040 -0.555570 0.275899 0.368309 -0.360480 -1.262677 -1.536356 -0.938254 -0.000000 0.444430 0.000000 -0.938254 -1.536356 -1.262677 -0.360480 0.368309 0.275899 -0.555570 -1.387040 -1.479450 -0.750661 0.151537 0.425215 -0.172887 -1.111140 -1.555570 -1.111140 -0.172887 0.425215 0.151537 -0.750661 -1.479450 -1.387040 -0.555570 0.275899 0.368309 -0.360480 -1.262677 -1.536356 -0.938254 0.000000 0.444430 0.000000 -0.938254 -1.536356 -1.262677 -0.360480 0.368309 0.275899 -0.555570 -1.387040 -1.479450 -0.750661 0.151537 0.425215 -0.172887 -1.111140 -1.555570 -1.111140 -0.172887 0.425215 0.151537 -0.750661 -1.479450 -1.387040 -0.555570 0.275899 0.368309 -0.360480 -1.262677 -1.536356 -0.938254 0.000000 0.444430 -0.000000 -0.938254 -1.536356 -1.262677 -0.360480 0.368309 0.275899 -0.555570 -1.387040 -1.479450 -0.750661 0.151537 0.425215 -0.172887 -1.111140 -1.555570 -1.111140 -0.172887 0.425215 0.151537 -0.750661 -1.479450 -1.387040 -0.555570 0.275899 0.368309 -0.360480 -1.262677 -1.536356 -0.938254 0.000000 0.444430 -0.000000 -0.938254 -1.536356 -1.262677 -0.360480 0.368309 0.275899 
-0.671559 -1.503029 -1.595438 -0.866649 0.035548 0.309226 -0.288876 -1.227129 -1.671559 -1.227129 -0.288876 0.309226 0.035548 -0.866649 -1.595438 -1.503029 -0.671559 0.159911 0.252321 -0.476469 -1.378666 -1.652344 -1.054242 -0.115989 0.328441 -0.115989 -1.054242 -1.652344 -1.378666 -0.476469 0.252321 0.159911 -0.671559 -1.503029 -1.595438 -0.866649 0.035548 0.309226 -0.288876 -1.227129 -1.671559 -1.227129 -0.288876 0.309226 0.035548 -0.866649 -1.595438 -1.503029 -0.671559 0.159911 0.252321 -0.476469 -1.378666 -1.652344 -1.054242 -0.115989 0.328441 -0.115989 -1.054242 -1.652344 -1.378666 -0.476469 0.252321 0.159911 -0.671559 -1.503029 -1.595438 -0.866649 0.035548 0.309226 -0.288876 -1.227129 -1.671559 -1.227129 -0.288876 0.309226 0.035548 -0.866649 -1.595438 -1.503029 -0.671559 0.159911 0.252321 -0.476469 -1.378666 -1.652344 -1.054242 -0.115989 0.328441 -0.115989 -1.054242 -1.652344 -1.378666 -0.476469 0.252321 0.159911 -0.671559 -1.503029 -1.595438 -0.866649 0.035548 0.309226 -0.288876 -1.227129 -1.671559 -1.227129 -0.288876 0.309226 0.035548 -0.866649 -1.595438 -1.503029 -0.671559 0.159911 0.252321 -0.476469 -1.378666 -1.652344 -1.054242 -0.115989 0.328441 -0.115989 -1.054242 -1.652344 -1.378666 -0.476469 0.252321 0.159911 
-0.773010 -1.604480 -1.696890 -0.968101 -0.065904 0.207775 -0.390327 -1.328581 -1.773010 -1.328581 -0.390327 0.207775 -0.065904 -0.968101 -1.696890 -1.604480 -0.773010 0.058459 0.150869 -0.577920 -1.480117 -1.753796 -1.155694 -0.217440 0.226990 -0.217440 -1.155694 -1.753796 -1.480117 -0.577920 0.150869 0.058459 -0.773010 -1.604480 -1.696890 -0.968101 -0.065904 0.207775 -0.390327 -1.328581 -1.773010 -1.328581 -0.390327 0.207775 -0.065904 -0.968101 -1.696890 -1.604480 -0.773010 0.058459 0.150869 -0.577920 -1.480117 -1.753796 -1.155694 -0.217440 0.226990 -0.217440 -1.155694 -1.753796 -1.480117 -0.577920 0.150869 0.058459 -0.773010 -1.604480 -1.696890 -0.968101 -0.065904 0.207775 -0.390327 -1.328581 -1.773010 -1.328581 -0.390327 0.207775 -0.065904 -0.968101 -1.696890 -1.604480 -0.773010 0.058459 0.150869 -0.577920 -1.480117 -1.753796 -1.155694 -0.217440 0.226990 -0.217440 -1.155694 -1.753796 -1.480117 -0.577920 0.150869 0.058459 -0.773010 -1.604480 -1.696890 -0.968101 -0.065904 0.207775 -0.390327 -1.328581 -1.773010 -1.328581 -0.390327 0.207775 -0.065904 -0.968101 -1.696890 -1.604480 -0.773010 0.058459 0.150869 -0.577920 -1.480117 -1.753796 -1.155694 -0.217440 0.226990 -0.217440 -1.155694 -1.753796 -1.480117 -0.577920 0.150869 0.058459 
-0.857729 -1.689198 -1.781608 -1.052819 -0.150622 0.123057 -0.475045 -1.413299 -1.857729 -1.413299 -0.475045 0.123057 -0.150622 -1.052819 -1.781608 -1.689198 -0.857729 -0.026259 0.066151 -0.662638 -1.564835 -1.838514 -1.240412 -0.302158 0.142271 -0.302158 -1.240412 -1.838514 -1.564835 -0.662638 0.066151 -0.026259 -0.857729 -1.689198 -1.781608 -1.052819 -0.150622 0.123057 -0.475045 -1.413299 -1.857729 -1.413299 -0.475045 0.123057 -0.150622 -1.052819 -1.781608 -1.689198 -0.857729 -0.026259 0.066151 -0.662638 -1.564835 -1.838514 -1.240412 -0.302158 0.142271 -0.302158 -1.240412 -1.838514 -1.564835 -0.662638 0.066151 -0.026259 -0.857729 -1.689198 -1.781608 -1.052819 -0.150622 0.123057 -0.475045 -1.413299 -1.857729 -1.413299 -0.475045 0.123057 -0.150622 -1.052819 -1.781608 -1.689198 -0.857729 -0.026259 0.066151 -0.662638 -1.564835 -1.838514 -1.240412 -0.302158 0.142271 -0.302158 -1.240412 -1.838514 -1.564835 -0.662638 0.066151 -0.026259 -0.857729 -1.689198 -1.781608 -1.052819 -0.150622 0.123057 -0.475045 -1.413299 -1.857729 -1.413299 -0.475045 0.123057 -0.150622 -1.052819 -1.781608 -1.689198 -0.857729 -0.026259 0.066151 -0.662638 -1.564835 -1.838514 -1.240412 -0.302158 0.142271 -0.302158 -1.240412 -1.838514 -1.564835 -0.662638 0.066151 -0.026259 
-0.923880 -1.755349 -1.847759 -1.118970 -0.216773 0.056906 -0.541196 -1.479450 -1.923880 -1.479450 -0.541196 0.056906 -0.216773 -1.118970 -1.847759 -1.755349 -0.923880 -0.092410 0.000000 -0.728789 -1.630986 -1.904665 -1.306563 -0.368309 0.076120 -0.368309 -1.306563 -1.904665 -1.630986 -0.728789 -0.000000 -0.092410 -0.923880 -1.755349 -1.847759 -1.118970 -0.216773 0.056906 -0.541196 -1.479450 -1.923880 -1.479450 -0.541196 0.056906 -0.216773 -1.118970 -1.847759 -1.755349 -0.923880 -0.092410 0.000000 -0.728789 -1.630986 -1.904665 -1.306563 -0.368309 0.076120 -0.368309 -1.306563 -1.904665 -1.630986 -0.728789 0.000000 -0.092410 -0.923880 -1.755349 -1.847759 -1.118970 -0.216773 0.056906 -0.541196 -1.479450 -1.923880 -1.479450 -0.541196 0.056906 -0.216773 -1.118970 -1.847759 -1.755349 -0.923880 -0.092410 -0.000000 -0.728789 -1.630986 -1.904665 -1.306563 -0.368309 0.076120 -0.368309 -1.306563 -1.904665 -1.630986 -0.728789 0.000000 -0.092410 -0.923880 -1.755349 -1.847759 -1.118970 -0.216773 0.056906 -0.541196 -1.479450 -1.923880 -1.479450 -0.541196 0.056906 -0.216773 -1.118970 -1.847759 -1.755349 -0.923880 -0.092410 -0.000000 -0.728789 -1.630986 -1.904665 -1.306563 -0.368309 0.076120 -0.368309 -1.306563 -1.904665 -1.630986 -0.728789 0.000000 -0.092410 
-0.970031 -1.801501 -1.893911 -1.165122 -0.262924 0.010754 -0.587348 -1.525601 -1.970031 -1.525601 -0.587348 0.010754 -0.262924 -1.165122 -1.893911 -1.801501 -0.970031 -0.138562 -0.046152 -0.774941 -1.677138 -1.950817 -1.352715 -0.414461 0.029969 -0.414461 -1.352715 -1.950817 -1.677138 -0.774941 -0.046152 -0.138562 -0.970031 -1.801501 -1.893911 -1.165122 -0.262924 0.010754 -0.587348 -1.525601 -1.970031 -1.525601 -0.587348 0.010754 -0.262924 -1.165122 -1.893911 -1.801501 -0.970031 -0.138562 -0.046152 -0.774941 -1.677138 -1.950817 -1.352715 -0.414461 0.029969 -0.414461 -1.352715 -1.950817 -1.677138 -0.774941 -0.046152 -0.138562 -0.970031 -1.801501 -1.893911 -1.165122 -0.262924 0.010754 -0.587348 -1.525601 -1.970031 -1.525601 -0.587348 0.010754 -0.262924 -1.165122 -1.893911 -1.801501 -0.970031 -0.138562 -0.046152 -0.774941 -1.677138 -1.950817 -1.352715 -0.414461 0.029969 -0.414461 -1.352715 -1.950817 -1.677138 -0.774941 -0.046152 -0.138562 -0.970031 -1.801501 -1.893911 -1.165122 -0.262924 0.010754 -0.587348 -1.525601 -1.970031 -1.525601 -0.587348 0.010754 -0.262924 -1.165122 -1.893911 -1.801501 -0.970031 -0.138562 -0.046152 -0.774941 -1.677138 -1.950817 -1.352715 -0.414461 0.029969 -0.414461 -1.352715 -1.950817 -1.677138 -0.774941 -0.046152 -0.138562 
